Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1700984813,1000,,Aggregated,92.600000,0.000000,700,990,1200,1400,2600,9000,18000,23000,26000,29000,34000,15710,501,700.0,1785.2243864875893,4.977083999619936,33602.786187000675,1307.9159134309357
1700984814,1000,,Aggregated,94.300000,0.000000,690,980,1200,1400,2600,9000,18000,23000,26000,29000,34000,15818,501,690.0,1774.177004232524,4.977083999619936,33602.786187000675,1308.2100771273233
1700984815,1000,,Aggregated,91.500000,0.000000,690,980,1200,1400,2600,9000,18000,23000,26000,29000,34000,15901,501,690.0,1765.7865348125313,4.977083999619936,33602.786187000675,1308.4334318596316
1700984816,1000,,Aggregated,93.600000,0.000000,680,970,1200,1400,2500,9000,18000,23000,26000,29000,34000,16000,504,680.0,1755.8931193283793,4.977083999619936,33602.786187000675,1308.4435
1700984817,1000,,Aggregated,92.400000,0.000000,680,970,1200,1400,2500,9000,18000,23000,26000,29000,34000,16067,504,680.0,1749.4427581320126,4.977083999619936,33602.786187000675,1308.620962220701
1700984818,1000,,Aggregated,94.200000,0.000000,680,970,1200,1400,2500,9000,18000,23000,26000,29000,34000,16153,504,680.0,1741.2560990897077,4.977083999619936,33602.786187000675,1308.846591964341
1700984819,1000,,Aggregated,91.900000,0.300000,670,960,1200,1400,2500,9000,18000,23000,26000,29000,34000,16242,504,670.0,1732.7982065719166,4.977083999619936,33602.786187000675,1309.0775766531215
1700984820,1000,,Aggregated,89.800000,0.300000,670,960,1200,1400,2500,9000,18000,23000,26000,29000,34000,16340,504,670.0,1723.4080892825004,4.977083999619936,33602.786187000675,1309.3290085679314
1700984821,1000,,Aggregated,88.500000,0.300000,660,960,1200,1400,2500,9000,18000,23000,26000,29000,34000,16433,504,660.0,1714.603959883105,4.977083999619936,33602.786187000675,1309.5648390433882
1700984822,1000,,Aggregated,87.800000,0.300000,660,950,1200,1300,2400,9000,18000,21000,26000,29000,34000,16516,504,660.0,1706.823190115347,4.977083999619936,33602.786187000675,1309.773068539598
1700984823,1000,,Aggregated,89.800000,0.300000,650,950,1200,1300,2400,9000,18000,20000,26000,29000,34000,16626,504,650.0,1696.6425108473518,4.977083999619936,33602.786187000675,1310.0458318296644
1700984824,1000,,Aggregated,89.100000,0.300000,640,940,1200,1300,2400,9000,18000,20000,26000,29000,34000,16719,504,640.0,1688.1336042554017,4.977083999619936,33602.786187000675,1310.2736407679886
1700984825,1000,,Aggregated,90.800000,0.300000,640,940,1200,1300,2400,9000,18000,20000,26000,29000,34000,16821,504,640.0,1678.9082010966679,4.977083999619936,33602.786187000675,1310.5205992509364
1700984826,1000,,Aggregated,89.500000,0.300000,630,930,1200,1300,2400,9000,18000,20000,26000,29000,34000,16907,504,630.0,1672.1585532568195,4.977083999619936,33602.786187000675,1310.7265038149878
1700984827,1000,,Aggregated,91.300000,0.300000,630,930,1200,1300,2400,9000,18000,20000,26000,29000,34000,16998,504,630.0,1664.1078097819186,4.977083999619936,33602.786187000675,1310.942110836569
1700984828,1000,,Aggregated,90.500000,0.300000,630,920,1200,1300,2400,8900,18000,20000,26000,29000,34000,17093,504,630.0,1655.8717072898883,4.977083999619936,33602.786187000675,1311.1647458023751
1700984829,1000,,Aggregated,92.900000,0.000000,620,920,1100,1300,2400,8900,18000,20000,26000,29000,34000,17177,504,620.0,1648.5915169781124,4.977083999619936,33602.786187000675,1311.3595505617977
1700984830,1000,,Aggregated,94.200000,0.000000,620,920,1100,1300,2400,8900,18000,20000,26000,29000,34000,17248,504,620.0,1642.4974390000016,4.977083999619936,33602.786187000675,1311.5227272727273
1700984831,1000,,Aggregated,93.700000,0.000000,610,910,1100,1300,2400,8900,18000,20000,26000,29000,34000,17343,504,610.0,1634.421553323359,4.977083999619936,33602.786187000675,1311.7389724961079
1700984832,1000,,Aggregated,90.500000,0.000000,610,900,1100,1300,2300,8900,18000,20000,26000,29000,34000,17440,504,610.0,1626.2615354744275,4.977083999619936,33602.786187000675,1311.9573394495412
1700984833,1000,,Aggregated,90.800000,0.000000,610,900,1100,1300,2300,8900,18000,20000,26000,29000,34000,17535,504,610.0,1618.3560288989468,4.977083999619936,33602.786187000675,1312.168862275449
1700984834,1000,,Aggregated,92.200000,0.000000,600,890,1100,1300,2300,8900,17000,20000,26000,29000,34000,17628,504,600.0,1610.8033159613708,4.977083999619936,33602.786187000675,1312.3737236215113
1700984835,1000,,Aggregated,90.600000,0.000000,600,890,1100,1300,2300,8900,17000,20000,26000,29000,34000,17721,504,600.0,1603.753340833704,4.977083999619936,33602.786187000675,1312.5764347384459
1700984836,1000,,Aggregated,90.800000,0.000000,590,890,1100,1300,2300,8900,17000,20000,26000,29000,34000,17807,504,590.0,1597.307255986134,4.977083999619936,33602.786187000675,1312.7620037064075
1700984837,1000,,Aggregated,90.600000,0.000000,590,880,1100,1300,2300,8900,17000,20000,26000,29000,34000,17907,504,590.0,1589.6297941252628,4.977083999619936,33602.786187000675,1312.9755402915061
1700984838,1000,,Aggregated,90.300000,0.000000,590,880,1100,1300,2200,8900,17000,20000,26000,29000,34000,17991,504,590.0,1583.1991176618908,4.977083999619936,33602.786187000675,1313.153076538269
1700984839,1000,,Aggregated,91.300000,0.000000,580,870,1100,1300,2200,8900,17000,20000,26000,29000,34000,18078,504,580.0,1576.6058799363366,4.977083999619936,33602.786187000675,1313.3352140723532
1700984840,1000,,Aggregated,90.000000,0.000000,580,870,1100,1300,2200,8900,17000,20000,26000,29000,34000,18169,504,580.0,1569.9132918774878,4.977083999619936,33602.786187000675,1313.5238593208212
1700984841,1000,,Aggregated,90.100000,0.000000,580,870,1100,1300,2200,8900,17000,20000,26000,29000,34000,18283,504,580.0,1561.402627449382,4.977083999619936,33602.786187000675,1313.7575343215008
1700984842,1000,,Aggregated,91.600000,0.000000,570,860,1100,1300,2200,8900,17000,20000,26000,29000,34000,18375,504,570.0,1554.634779333663,4.977083999619936,33602.786187000675,1313.944
1700984843,1000,,Aggregated,92.700000,0.000000,570,860,1100,1200,2200,8900,17000,20000,26000,29000,34000,18467,504,570.0,1547.882164867063,4.977083999619936,33602.786187000675,1314.128607786863
1700984844,1000,,Aggregated,93.000000,0.000000,570,850,1100,1200,2100,8900,17000,20000,26000,29000,34000,18551,504,570.0,1541.6359990616152,4.977083999619936,33602.786187000675,1314.295563581478
1700984845,1000,,Aggregated,93.900000,0.000000,560,850,1100,1200,2100,8900,17000,20000,26000,29000,34000,18645,504,560.0,1534.7034977972664,4.977083999619936,33602.786187000675,1314.4806114239743
1700984846,1000,,Aggregated,92.400000,0.000000,560,850,1100,1200,2100,8900,17000,20000,26000,29000,34000,18734,504,560.0,1528.2081477719678,4.977083999619936,33602.786187000675,1314.6541048361269
1700984847,1000,,Aggregated,92.100000,0.000000,560,850,1100,1200,2100,8900,17000,20000,26000,34000,65000,18812,504,560.0,1526.0948190943036,4.977083999619936,65010.69696899867,1314.804805443334
1700984848,1000,,Aggregated,92.100000,0.000000,560,840,1100,1200,2100,8900,17000,20000,26000,34000,65000,18906,504,560.0,1519.3375189238354,4.977083999619936,65010.69696899867,1314.9847667407173
1700984849,1000,,Aggregated,89.700000,0.000000,550,840,1100,1200,2000,8900,17000,20000,26000,34000,65000,19002,504,550.0,1512.5065850711526,4.977083999619936,65010.69696899867,1315.166719292706
1700984850,1000,,Aggregated,90.900000,0.000000,550,840,1100,1200,2000,8900,17000,20000,26000,34000,65000,19091,504,550.0,1506.2355955101377,4.977083999619936,65010.69696899867,1315.3337698391913
1700984851,1000,,Aggregated,92.100000,0.000000,540,840,1100,1200,2000,8900,17000,20000,26000,34000,65000,19168,504,540.0,1500.858432250002,4.977083999619936,65010.69696899867,1315.4770450751253
1700984852,1000,,Aggregated,91.900000,0.000000,530,840,1100,1200,2000,8900,17000,20000,26000,34000,65000,19263,504,530.0,1494.2920032441484,4.977083999619936,65010.69696899867,1315.652234854384
1700984853,1000,,Aggregated,89.700000,0.000000,530,830,1100,1200,2000,8900,17000,20000,26000,34000,65000,19349,504,530.0,1488.3958954532036,4.977083999619936,65010.69696899867,1315.8093441521526
1700984854,1000,,Aggregated,88.300000,0.000000,520,830,1100,1200,2000,8900,17000,20000,26000,34000,65000,19447,504,520.0,1481.7407145166883,4.977083999619936,65010.69696899867,1315.9866817503985
1700984855,1000,,Aggregated,88.000000,0.000000,520,830,1100,1200,2000,8900,17000,20000,26000,34000,65000,19538,504,520.0,1475.6384329337718,4.977083999619936,65010.69696899867,1316.1497594431364
1700984856,1000,,Aggregated,88.800000,0.000000,520,830,1100,1200,2000,8900,17000,20000,26000,34000,65000,19622,504,520.0,1470.0355447514546,4.977083999619936,65010.69696899867,1316.298950157986
1700984857,1000,,Aggregated,88.600000,0.000000,510,820,1000,1200,2000,8900,17000,20000,26000,34000,65000,19725,504,510.0,1463.2340246831966,4.977083999619936,65010.69696899867,1316.4801520912547
1700984858,1000,,Aggregated,88.900000,0.000000,510,820,1000,1200,1900,8900,17000,20000,26000,34000,65000,19810,504,510.0,1457.6843670848077,4.977083999619936,65010.69696899867,1316.6282685512367
1700984859,1000,,Aggregated,91.100000,0.000000,500,810,1000,1200,1900,8900,17000,20000,26000,34000,65000,19907,504,500.0,1451.4053271431678,4.977083999619936,65010.69696899867,1316.7957502386096
1700984860,1000,,Aggregated,90.400000,0.000000,500,810,1000,1200,1900,8300,17000,20000,26000,34000,65000,19997,504,500.0,1445.6327310188042,4.977083999619936,65010.69696899867,1316.949692453868
1700984861,1000,,Aggregated,90.500000,0.000000,500,810,1000,1200,1900,7200,17000,20000,26000,29000,65000,20080,504,500.0,1440.3596242896922,4.977083999619936,65010.69696899867,1317.090438247012
1700984862,1000,,Aggregated,91.200000,0.000000,490,800,1000,1200,1900,6900,17000,20000,26000,29000,65000,20188,504,490.0,1433.5511906805534,4.977083999619936,65010.69696899867,1317.2718446601941
1700984863,1000,,Aggregated,90.400000,0.000000,490,800,1000,1200,1900,6600,17000,20000,26000,29000,65000,20286,504,490.0,1427.4358149162983,4.977083999619936,65010.69696899867,1317.4347826086957
1700984864,1000,,Aggregated,92.100000,0.000000,490,790,1000,1200,1900,6600,17000,20000,26000,29000,65000,20368,504,490.0,1422.3726222406237,4.977083999619936,65010.69696899867,1317.569913589945
1700984865,1000,,Aggregated,93.200000,0.000000,480,790,1000,1200,1900,6400,17000,20000,26000,29000,65000,20460,504,480.0,1416.731776445504,4.977083999619936,65010.69696899867,1317.7202346041056
1700984866,1000,,Aggregated,91.800000,0.000000,480,790,1000,1200,1900,6200,17000,20000,26000,29000,65000,20549,504,480.0,1411.318736184098,4.977083999619936,65010.69696899867,1317.8643729621879
1700984867,1000,,Aggregated,92.200000,0.000000,470,780,1000,1200,1900,6200,17000,20000,26000,29000,65000,20642,504,470.0,1405.709575230938,4.977083999619936,65010.69696899867,1318.013661466912
1700984868,1000,,Aggregated,92.200000,0.000000,470,780,1000,1200,1900,6100,17000,20000,26000,29000,65000,20741,504,470.0,1399.7953453546615,4.977083999619936,65010.69696899867,1318.1711103611206
1700984869,1000,,Aggregated,91.800000,0.000000,460,780,1000,1200,1900,6000,17000,20000,26000,29000,65000,20837,504,460.0,1394.1158885261332,4.977083999619936,65010.69696899867,1318.3223592647694
1700984870,1000,,Aggregated,92.800000,0.000000,460,770,1000,1200,1900,5900,17000,20000,26000,29000,65000,20928,504,460.0,1388.7856498984631,4.977083999619936,65010.69696899867,1318.4644495412845
1700984871,1000,,Aggregated,92.300000,0.000000,450,770,1000,1200,1900,5700,17000,20000,26000,29000,65000,21020,504,450.0,1383.4410666191256,4.977083999619936,65010.69696899867,1318.6068506184586
1700984872,1000,,Aggregated,92.300000,0.000000,450,770,1000,1200,1800,4800,17000,20000,26000,29000,65000,21102,504,450.0,1378.7150464030433,4.977083999619936,65010.69696899867,1318.7327267557578
1700984873,1000,,Aggregated,94.100000,0.000000,450,760,1000,1200,1800,4700,17000,20000,26000,29000,65000,21188,504,450.0,1373.8006809564847,4.977083999619936,65010.69696899867,1318.8636964319426
1700984874,1000,,Aggregated,92.200000,0.000000,440,760,990,1200,1800,4400,17000,20000,26000,29000,65000,21267,504,440.0,1369.3176833071416,4.977083999619936,65010.69696899867,1318.9830723656369
1700984875,1000,,Aggregated,89.800000,0.000000,440,760,990,1200,1800,4000,17000,20000,26000,29000,65000,21363,504,440.0,1363.9145223467208,4.977083999619936,65010.69696899867,1319.1269484622946
1700984876,1000,,Aggregated,90.500000,0.000000,440,750,990,1100,1800,3900,17000,20000,26000,29000,65000,21459,504,440.0,1358.5863216958385,4.977083999619936,65010.69696899867,1319.269537257095
1700984877,1000,,Aggregated,89.300000,0.000000,430,750,980,1100,1800,3700,17000,20000,26000,29000,65000,21551,504,430.0,1353.5006975525962,4.977083999619936,65010.69696899867,1319.4049928077584
1700984878,1000,,Aggregated,90.800000,0.000000,430,750,980,1100,1800,3700,17000,20000,26000,29000,65000,21635,504,430.0,1348.9914215634856,4.977083999619936,65010.69696899867,1319.5276635082043
1700984879,1000,,Aggregated,90.700000,0.000000,430,740,980,1100,1800,3700,17000,20000,26000,29000,65000,21734,504,430.0,1343.6219902474927,4.977083999619936,65010.69696899867,1319.6710223612772
1700984880,1000,,Aggregated,89.500000,0.000000,420,740,970,1100,1800,3700,17000,20000,26000,29000,65000,21822,504,420.0,1338.8822342585931,4.977083999619936,65010.69696899867,1319.7973604619192
1700984881,1000,,Aggregated,89.500000,0.000000,420,730,970,1100,1800,3700,17000,20000,26000,29000,65000,21929,504,420.0,1333.1642928704468,4.977083999619936,65010.69696899867,1319.94961010534
1700984882,1000,,Aggregated,89.600000,0.000000,410,730,970,1100,1800,3700,17000,20000,26000,29000,65000,22032,504,410.0,1327.7126194161688,4.977083999619936,65010.69696899867,1320.0947712418301
1700984883,1000,,Aggregated,90.800000,0.000000,410,730,960,1100,1800,3700,17000,20000,26000,29000,65000,22136,504,410.0,1322.2583044888431,4.977083999619936,65010.69696899867,1320.2399710878208
1700984884,1000,,Aggregated,92.600000,0.000000,410,720,960,1100,1800,3700,17000,20000,26000,29000,65000,22224,504,410.0,1317.6857992536466,4.977083999619936,65010.69696899867,1320.3617710583153
1700984885,1000,,Aggregated,94.100000,0.000000,400,720,960,1100,1800,3700,17000,20000,26000,29000,65000,22300,504,400.0,1313.7661920162802,4.977083999619936,65010.69696899867,1320.466188340807
1700984886,1000,,Aggregated,95.400000,0.000000,400,720,960,1100,1800,3700,17000,20000,26000,29000,65000,22372,504,400.0,1310.0802998582624,4.977083999619936,65010.69696899867,1320.5644555694619
1700984887,1000,,Aggregated,94.700000,0.000000,400,720,960,1100,1800,3700,17000,20000,26000,29000,65000,22473,504,400.0,1304.9461002825635,4.977083999619936,65010.69696899867,1320.7012414897877
1700984888,1000,,Aggregated,91.300000,0.000000,400,710,950,1100,1800,3700,17000,20000,26000,29000,65000,22571,504,400.0,1300.0078883687947,4.977083999619936,65010.69696899867,1320.8327942935625
1700984889,1000,,Aggregated,91.600000,0.000000,390,710,950,1100,1700,3700,17000,20000,26000,29000,65000,22666,504,390.0,1295.2608102723489,4.977083999619936,65010.69696899867,1320.9592340951203
1700984890,1000,,Aggregated,92.700000,0.000000,390,710,950,1100,1700,3700,17000,20000,26000,29000,65000,22755,504,390.0,1290.8512687665157,4.977083999619936,65010.69696899867,1321.0767303889254
1700984891,1000,,Aggregated,92.500000,0.000000,390,700,940,1100,1700,3700,17000,20000,26000,29000,65000,22842,504,390.0,1286.5882860296413,4.977083999619936,65010.69696899867,1321.1907013396376
1700984892,1000,,Aggregated,93.800000,0.000000,380,700,940,1100,1700,3700,17000,20000,26000,29000,65000,22929,504,380.0,1282.34716381347,4.977083999619936,65010.69696899867,1321.3038074054691
1700984893,1000,,Aggregated,91.000000,0.000000,380,700,930,1100,1700,3700,17000,20000,26000,29000,65000,23020,504,380.0,1277.9395800523039,4.977083999619936,65010.69696899867,1321.4211989574283
1700984894,1000,,Aggregated,89.400000,0.000000,380,700,930,1100,1700,3700,17000,20000,26000,29000,65000,23110,504,380.0,1273.6223310850733,4.977083999619936,65010.69696899867,1321.5363911726524
1700984895,1000,,Aggregated,88.400000,0.000000,380,690,930,1100,1700,3700,17000,20000,26000,29000,65000,23212,504,380.0,1268.7624070393774,4.977083999619936,65010.69696899867,1321.6658624849215
1700984896,1000,,Aggregated,88.000000,0.000000,370,690,920,1100,1700,3700,17000,20000,26000,34000,65000,23322,504,370.0,1266.3662499771465,4.977083999619936,65320.11257399972,1321.804219192179
1700984897,1000,,Aggregated,89.400000,0.000000,370,690,920,1100,1700,3500,17000,20000,26000,34000,65000,23418,504,370.0,1261.859130670895,4.977083999619936,65320.11257399972,1321.923904688701
1700984898,1000,,Aggregated,94.400000,0.000000,360,680,920,1100,1700,3500,17000,20000,26000,34000,65000,23499,504,360.0,1258.0852678890592,4.977083999619936,65320.11257399972,1322.024128686327
1700984899,1000,,Aggregated,94.700000,0.000000,360,680,910,1100,1700,3500,17000,20000,26000,34000,65000,23580,504,360.0,1254.335902046692,4.977083999619936,65320.11257399972,1322.1236641221374
1700984900,1000,,Aggregated,93.100000,0.000000,360,680,910,1100,1700,3400,17000,20000,26000,34000,65000,23683,504,360.0,1249.613091972806,4.977083999619936,65320.11257399972,1322.2492505172486
1700984901,1000,,Aggregated,91.400000,0.000000,360,680,900,1100,1700,3400,17000,20000,26000,34000,65000,23778,504,360.0,1245.2890929827545,4.977083999619936,65320.11257399972,1322.3641180923544
1700984902,1000,,Aggregated,91.100000,0.000000,350,670,900,1100,1700,3400,17000,20000,26000,34000,65000,23860,504,350.0,1241.5851237314314,4.977083999619936,65320.11257399972,1322.4625314333612
1700984903,1000,,Aggregated,93.100000,0.000000,350,670,900,1100,1700,3400,17000,20000,26000,34000,65000,23948,504,350.0,1237.6356838989045,4.977083999619936,65320.11257399972,1322.5673960247202
1700984904,1000,,Aggregated,92.700000,0.000000,350,670,890,1100,1700,3400,17000,20000,26000,34000,65000,24043,504,350.0,1233.410858416129,4.977083999619936,65320.11257399972,1322.6797404650001
1700984905,1000,,Aggregated,94.300000,0.000000,350,660,890,1100,1600,3400,17000,20000,26000,34000,65000,24146,504,350.0,1228.8667141122337,4.977083999619936,65320.11257399972,1322.8005466743973
1700984906,1000,,Aggregated,93.200000,0.000000,350,660,890,1100,1600,3400,17000,20000,26000,34000,65000,24219,504,350.0,1225.6707679082526,4.977083999619936,65320.11257399972,1322.8855444072835
1700984907,1000,,Aggregated,94.300000,0.000000,340,660,880,1100,1600,3400,17000,20000,26000,34000,65000,24298,504,340.0,1222.2786737304295,4.977083999619936,65320.11257399972,1322.9769528356244
1700984908,1000,,Aggregated,90.100000,0.000000,340,650,880,1100,1600,3400,17000,20000,26000,34000,65000,24392,504,340.0,1218.2189352498347,4.977083999619936,65320.11257399972,1323.0849458838964
1700984909,1000,,Aggregated,87.400000,0.000000,340,650,880,1100,1600,3400,17000,20000,26000,34000,65000,24488,504,340.0,1214.1732360912267,4.977083999619936,65320.11257399972,1323.1943809212676
1700984910,1000,,Aggregated,89.000000,0.000000,340,640,870,1100,1600,3400,17000,20000,26000,34000,65000,24578,504,340.0,1210.3419375126114,4.977083999619936,65320.11257399972,1323.2961998535275
1700984911,1000,,Aggregated,91.200000,0.000000,340,640,870,1000,1600,3400,17000,20000,26000,34000,65000,24677,504,340.0,1206.1586066667735,4.977083999619936,65320.11257399972,1323.407342869879
1700984912,1000,,Aggregated,90.200000,0.000000,330,640,870,1000,1600,3300,17000,20000,26000,34000,65000,24782,504,330.0,1201.7555213595733,4.977083999619936,65320.11257399972,1323.5242514728432
1700984913,1000,,Aggregated,90.000000,0.000000,330,630,870,1000,1600,3300,16000,20000,26000,34000,65000,24860,504,330.0,1198.507428261462,4.977083999619936,65320.11257399972,1323.6104585679807
1700984914,1000,,Aggregated,91.500000,0.000000,330,630,860,1000,1600,3300,16000,20000,26000,34000,65000,24948,504,330.0,1194.8694650994842,4.977083999619936,65320.11257399972,1323.7070707070707
1700984915,1000,,Aggregated,90.200000,0.000000,330,630,860,1000,1600,3300,16000,20000,26000,34000,65000,25044,504,330.0,1190.93073087318,4.977083999619936,65320.11257399972,1323.8116914230955
1700984916,1000,,Aggregated,91.200000,0.000000,320,630,860,1000,1600,3200,15000,20000,26000,34000,65000,25135,504,320.0,1187.222388607954,4.977083999619936,65320.11257399972,1323.9101253232545
1700984917,1000,,Aggregated,89.500000,0.000000,320,620,850,1000,1600,3200,15000,20000,26000,34000,65000,25221,504,320.0,1183.7449784907787,4.977083999619936,65320.11257399972,1324.0024979184013
1700984918,1000,,Aggregated,91.800000,0.000000,320,620,850,1000,1600,3200,15000,20000,26000,34000,65000,25325,504,320.0,1179.5816851068878,4.977083999619936,65320.11257399972,1324.1133662388943
1700984919,1000,,Aggregated,91.300000,0.000000,320,620,850,1000,1600,3200,15000,20000,26000,34000,65000,25405,504,320.0,1176.3930802452248,4.977083999619936,65320.11257399972,1324.1980318834876
1700984920,1000,,Aggregated,93.000000,0.000000,310,620,850,1000,1600,3200,15000,20000,26000,34000,65000,25494,504,310.0,1172.8771240860958,4.977083999619936,65320.11257399972,1324.2915980230644
1700984921,1000,,Aggregated,91.900000,0.000000,310,610,850,1000,1600,3100,15000,20000,26000,34000,65000,25581,504,310.0,1169.4578828017638,4.977083999619936,65320.11257399972,1324.3824322739533
1700984922,1000,,Aggregated,91.600000,0.000000,310,610,840,1000,1600,3100,15000,20000,26000,34000,65000,25666,504,310.0,1166.1412516094022,4.977083999619936,65320.11257399972,1324.4705836515234
1700984923,1000,,Aggregated,89.600000,0.000000,310,610,840,1000,1600,3100,15000,20000,26000,34000,65000,25763,504,310.0,1162.3805177933052,4.977083999619936,65320.11257399972,1324.5704692776462
1700984924,1000,,Aggregated,89.300000,0.000000,300,610,840,1000,1600,3000,15000,20000,26000,34000,65000,25858,504,300.0,1158.7259953088383,4.977083999619936,65320.11257399972,1324.667569030861
1700984925,0,,Aggregated,89.300000,0.000000,300,600,840,1000,1600,3000,15000,20000,26000,34000,65000,25937,504,300.0,1155.7060127274142,4.977083999619936,65320.11257399972,1324.7477734510544
1700984926,0,,Aggregated,89.300000,0.000000,300,600,840,1000,1600,3000,15000,20000,26000,34000,65000,25937,504,300.0,1155.7060127274142,4.977083999619936,65320.11257399972,1324.7477734510544
